"season","page_id","team_name","team_short_name","home_away_flag","first_name","family_name","first_name_initial","family_name_initial","scoreboard_name","playing_position","starter","minutes","points","s_points_from_turnovers","points_second_chance","points_fast_break","points_in_the_paint","field_goals_made","field_goals_attempted","field_goals_percentage","three_pointers_made","three_pointers_attempted","three_pointers_percentage","two_pointers_made","two_pointers_attempted","two_pointers_percentage","free_throws_made","free_throws_attempted","free_throws_percentage","rebounds_defensive","rebounds_offensive","rebounds_total","assists","turnovers","steals","blocks","blocks_received","fouls_personal","fouls_on"
"2014",64516,"Dandenong Rangers","Rangers","away","Amanda","Meinking","A",,"A. Meinking","","0","19:00","2","0","0","0","2","1","1","100","0","0","0","1","1","100","0","2","0","4","0","4","0","1","1","0","0","2","2"
"2014",64516,"Dandenong Rangers","Rangers","away","Cappie","Pondexter","C",,"C. Pondexter","","1","39:00","19","2","6","0","4","8","19","42.1","1","3","33.3","7","16","43.8","2","2","100","4","1","5","8","2","0","0","0","1","3"
"2014",64516,"Dandenong Rangers","Rangers","away","Kathleen","MacLeod","K",,"K. MacLeod","","1","39:00","10","4","0","0","4","4","14","28.6","0","2","0","4","12","33.3","2","2","100","5","0","5","7","1","0","0","3","1","3"
"2014",64517,"Bendigo Spirit","Spirit","home","Tessa","Lavey","T",,"T. Lavey","","1","21:05","5","2","0","2","2","2","10","20","1","4","25","1","6","16","0","0","0","0","1","1","1","0","0","0","0","3","0"
"2014",64517,"Bendigo Spirit","Spirit","home","Andrea","Wilson","A",,"A. Wilson","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64517,"Bendigo Spirit","Spirit","home","Heather","Oliver","H",,"H. Oliver","","0","04:47","2","0","0","0","2","1","2","50","0","0","0","1","2","50","0","0","0","0","0","0","0","0","1","0","0","2","0"
"2014",64517,"Bendigo Spirit","Spirit","home","Madeleine","Garrick","M",,"M. Garrick","","0","15:54","5","2","0","2","2","2","10","20","1","5","20","1","5","20","0","0","0","2","0","2","0","1","2","0","0","0","1"
"2014",64517,"Bendigo Spirit","Spirit","home","Kristi","Harrower","K",,"K. Harrower","","0","22:53","6","2","2","0","2","2","6","33","0","3","0","2","3","66","2","2","100","0","0","0","8","0","1","0","0","2","3"
"2014",64517,"Bendigo Spirit","Spirit","home","Tayla","Roberts","T",,"T. Roberts","","0","02:03","2","0","0","0","2","1","1","100","0","0","0","1","1","100","0","0","0","0","0","0","0","0","0","0","0","1","0"
"2014",64517,"Bendigo Spirit","Spirit","home","Belinda","Snell","B",,"B. Snell","","1","37:02","7","0","0","0","0","1","9","11","1","6","16","0","3","0","4","4","100","3","0","3","7","1","2","0","1","1","5"
"2014",64517,"Bendigo Spirit","Spirit","home","Chelsea","Aubry","C",,"C. Aubry","","0","22:31","7","0","2","0","2","3","9","33","1","3","33","2","6","33","0","0","0","0","3","3","0","0","0","0","0","1","0"
"2014",64517,"Bendigo Spirit","Spirit","home","Sara","Blicavs","S",,"S. Blicavs","","1","15:11","6","2","0","0","4","2","4","50","0","0","0","2","4","50","2","2","100","4","0","4","0","2","0","1","1","1","3"
"2014",64517,"Bendigo Spirit","Spirit","home","Gabrielle","Richards","G",,"G. Richards","","1","35:16","20","8","2","0","20","10","12","83","0","0","0","10","12","83","0","5","0","5","3","8","3","3","1","0","1","2","4"
"2014",64517,"Bendigo Spirit","Spirit","home","Kelsey","Griffin","K",,"K. Griffin","","1","23:12","7","2","0","0","2","3","6","50","1","2","50","2","4","50","0","0","0","3","2","5","2","2","3","0","0","3","2"
"2014",64517,"Bendigo Spirit","Spirit","home","Jane","Chalmers","J",,"J. Chalmers","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64517,"UC Capitals","Capitals","away","Kristen","Veal","K",,"K. Veal","","1","21:45","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","5","0","5","1","4","0","0","0","1","2"
"2014",64517,"UC Capitals","Capitals","away","Sarah","McAppion","S",,"S. McAppion","","0","11:46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","1","3","0","0","0","1","0"
"2014",64517,"UC Capitals","Capitals","away","Alice","Coddington","A",,"A. Coddington","","1","21:55","8","0","0","0","6","3","8","37","0","3","0","3","5","60","2","2","100","2","1","3","0","1","0","0","0","4","2"
"2014",64517,"UC Capitals","Capitals","away","Stephanie","Talbot","S",,"S. Talbot","","1","32:21","11","2","2","0","10","5","14","35","0","2","0","5","12","41","1","1","100","2","7","9","2","5","0","1","1","5","4"
"2014",64517,"UC Capitals","Capitals","away","Carly","Wilson","C",,"C. Wilson","","1","37:19","7","0","0","0","6","3","7","42","0","2","0","3","5","60","1","1","100","2","2","4","1","2","1","0","0","3","1"
"2014",64517,"UC Capitals","Capitals","away","Abby","Bishop","A",,"A. Bishop","","1","38:57","19","4","2","0","4","7","20","35","3","5","60","4","15","26","2","4","50","12","6","18","1","4","3","2","0","4","3"
"2014",64517,"UC Capitals","Capitals","away","Jessica","Bibby","J",,"J. Bibby","","0","16:27","10","0","2","0","0","2","7","28","1","3","33","1","4","25","5","5","100","0","0","0","1","0","0","0","0","0","2"
"2014",64517,"UC Capitals","Capitals","away","Ellie","Junod","E",,"E. Junod","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64517,"UC Capitals","Capitals","away","Abigail","Wehrung","A",,"A. Wehrung","","0","13:10","5","0","0","2","2","2","7","28","1","3","33","1","4","25","0","0","0","2","2","4","0","4","2","0","0","0","0"
"2014",64517,"UC Capitals","Capitals","away","Samantha","Norwood","S",,"S. Norwood","","0","06:17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","1","0","0","0","0","0","1"
"2014",64518,"Dandenong Rangers","Rangers","home","Tegan","Cunningham","T",,"T. Cunningham","","1","35:07","9","0","2","1","0","4","10","40","0","1","0","4","9","44","1","2","50","4","1","5","2","1","0","0","0","3","1"
"2014",64518,"Dandenong Rangers","Rangers","home","Annalise","Pickrel","A",,"A. Pickrel","","1","24:28","15","0","0","0","6","6","10","60","1","2","50","5","8","62","2","2","100","2","1","3","1","2","1","0","0","4","1"
"2014",64518,"Dandenong Rangers","Rangers","home","Aimie","Clydesdale","A",,"A. Clydesdale","","0","18:44","3","0","3","0","0","1","5","20","1","2","50","0","3","0","0","0","0","1","1","2","0","0","0","0","0","1","0"
"2014",64518,"Dandenong Rangers","Rangers","home","Rachel","Antoniadou","R",,"R. Antoniadou","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64518,"Dandenong Rangers","Rangers","home","Alice","Kunek","A",,"A. Kunek","","0","12:01","0","0","0","0","0","0","5","0","0","3","0","0","2","0","0","0","0","1","0","1","0","1","0","0","2","1","2"
"2014",64518,"Dandenong Rangers","Rangers","home","Lauren","Scherf","L",,"L. Scherf","","1","18:12","1","0","0","0","0","0","6","0","0","0","0","0","6","0","1","2","50","4","2","6","2","0","1","1","0","3","2"
"2014",64518,"Dandenong Rangers","Rangers","home","Teyla","Evans","T",,"T. Evans","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64518,"Dandenong Rangers","Rangers","home","Chloe","Bibby","C",,"C. Bibby","","0","04:24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"2014",64518,"Dandenong Rangers","Rangers","home","Amanda","Meinking","A",,"A. Meinking","","0","14:26","4","0","2","0","4","2","4","50","0","0","0","2","4","50","0","0","0","2","3","5","0","0","0","0","1","1","0"
"2014",64518,"Dandenong Rangers","Rangers","home","Cappie","Pondexter","C",,"C. Pondexter","","1","36:51","30","2","2","0","8","10","21","47","1","2","50","9","19","47","9","9","100","8","2","10","4","1","0","0","0","2","7"
"2014",64518,"Dandenong Rangers","Rangers","home","Tenaya","Phillips","T",,"T. Phillips","","0","00:23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2014",64518,"Dandenong Rangers","Rangers","home","Kathleen","MacLeod","K",,"K. MacLeod","","1","35:19","16","3","6","0","0","6","14","42","2","5","40","4","9","44","2","4","50","4","3","7","4","4","2","0","0","5","3"
"2014",64518,"Sydney Uni Flames","Flames","away","Tahlia","Tupaea","T",,"T. Tupaea","","0","24:02","5","2","0","0","0","2","6","33","1","3","33","1","3","33","0","0","0","2","1","3","3","1","0","0","0","1","0"
"2014",64518,"Sydney Uni Flames","Flames","away","Leilani","Mitchell","L",,"L. Mitchell","","1","36:15","6","0","0","0","0","1","7","14","1","5","20","0","2","0","3","5","60","8","2","10","8","2","1","0","0","2","2"
"2014",64518,"Sydney Uni Flames","Flames","away","Kate","Oliver","K",,"K. Oliver","","0","05:07","2","0","0","0","0","1","1","100","0","0","0","1","1","100","0","0","0","0","0","0","1","0","0","0","0","2","0"
"2014",64518,"Sydney Uni Flames","Flames","away","Katie-Rae","Ebzery","K",,"K. Ebzery","","1","32:27","24","3","0","3","0","6","12","50","4","5","80","2","7","28","8","12","66","0","2","2","3","1","1","0","0","4","8"
"2014",64518,"Sydney Uni Flames","Flames","away","Nicole","How","N",,"N. How","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64518,"Sydney Uni Flames","Flames","away","Casey","Samuels","C",,"C. Samuels","","0","20:43","10","0","0","0","2","3","8","37","2","5","40","1","3","33","2","4","50","2","2","4","0","2","0","1","0","1","2"
"2014",64518,"Sydney Uni Flames","Flames","away","Hayley","Moffatt","H",,"H. Moffatt","","1","14:09","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","1","1","1","1","0","0","0","1","0"
"2014",64518,"Sydney Uni Flames","Flames","away","Rohanee","Cox","R",,"R. Cox","","1","17:47","11","0","2","0","8","5","15","33","0","3","0","5","12","41","1","2","50","3","5","8","2","1","0","0","0","1","1"
"2014",64518,"Sydney Uni Flames","Flames","away","Paris","Johnson","P",,"P. Johnson","","0","15:08","5","0","2","0","4","2","7","28","0","0","0","2","7","28","1","2","50","3","0","3","1","0","0","1","1","3","1"
"2014",64518,"Sydney Uni Flames","Flames","away","Mikaela","Ruef","M",,"M. Ruef","","1","34:17","18","0","6","0","10","6","14","42","0","0","0","6","14","42","6","8","75","9","4","13","2","2","0","1","0","0","5"
"2014",64519,"Melbourne Boomers","Boomers","home","Rebecca","Cole","R",,"R. Cole","","1","30:20","14","4","0","2","6","5","8","62","1","2","50","4","6","66","3","4","75","5","0","5","4","2","1","1","0","2","3"
"2014",64519,"Melbourne Boomers","Boomers","home","Amelia","Todhunter","A",,"A. Todhunter","","0","17:28","4","2","0","0","2","2","4","50","0","1","0","2","3","66","0","0","0","0","0","0","1","0","1","0","0","3","0"
"2014",64519,"Melbourne Boomers","Boomers","home","Kelly","Bowen","K",,"K. Bowen","","0","06:07","0","0","0","0","0","0","2","0","0","1","0","0","1","0","0","0","0","1","1","2","1","0","0","0","0","0","0"
"2014",64519,"Melbourne Boomers","Boomers","home","Natalie","Burton","N",,"N. Burton","","1","33:36","9","2","0","0","6","4","12","33","0","0","0","4","12","33","1","2","50","2","0","2","0","3","2","1","1","0","3"
"2014",64519,"Melbourne Boomers","Boomers","home","Rebecca","Allen","R",,"R. Allen","","1","30:25","13","2","0","0","4","6","12","50","1","3","33","5","9","55","0","0","0","3","1","4","4","4","0","0","1","5","1"
"2014",64519,"Melbourne Boomers","Boomers","home","Tess","Madgen","T",,"T. Madgen","","1","35:44","9","4","0","0","6","4","10","40","0","4","0","4","6","66","1","2","50","4","0","4","7","4","2","0","2","3","4"
"2014",64519,"Melbourne Boomers","Boomers","home","Shanae","Greaves","S",,"S. Greaves","","0","13:30","3","0","0","0","0","1","2","50","0","0","0","1","2","50","1","2","50","1","0","1","1","0","1","2","0","0","3"
"2014",64519,"Melbourne Boomers","Boomers","home","Olivia","Thompson","O",,"O. Thompson","","1","32:44","15","4","0","2","12","7","11","63","0","0","0","7","11","63","1","1","100","4","0","4","2","1","1","1","0","2","1"
"2014",64519,"Melbourne Boomers","Boomers","home","Jess","May","J",,"J. May","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64519,"Melbourne Boomers","Boomers","home","Lucy","Dawson","L",,"L. Dawson","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64519,"Bendigo Spirit","Spirit","away","Tessa","Lavey","T",,"T. Lavey","","1","06:59","2","0","0","0","0","1","1","100","0","0","0","1","1","100","0","0","0","0","0","0","1","1","1","0","0","2","0"
"2014",64519,"Bendigo Spirit","Spirit","away","Andrea","Wilson","A",,"A. Wilson","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64519,"Bendigo Spirit","Spirit","away","Heather","Oliver","H",,"H. Oliver","","0","07:10","4","0","0","0","0","1","3","33","0","0","0","1","3","33","2","2","100","0","0","0","1","1","1","0","0","0","1"
"2014",64519,"Bendigo Spirit","Spirit","away","Madeleine","Garrick","M",,"M. Garrick","","0","10:09","4","0","0","0","0","2","3","66","0","0","0","2","3","66","0","0","0","2","0","2","1","0","0","1","0","0","0"
"2014",64519,"Bendigo Spirit","Spirit","away","Kristi","Harrower","K",,"K. Harrower","","0","22:51","3","0","0","0","0","0","1","0","0","0","0","0","1","0","3","4","75","0","0","0","5","6","0","0","0","0","3"
"2014",64519,"Bendigo Spirit","Spirit","away","Tayla","Roberts","T",,"T. Roberts","","0","03:49","2","2","0","0","2","1","1","100","0","0","0","1","1","100","0","0","0","0","0","0","0","0","0","0","0","1","0"
"2014",64519,"Bendigo Spirit","Spirit","away","Belinda","Snell","B",,"B. Snell","","1","29:50","18","2","3","0","2","6","9","66","4","5","80","2","4","50","2","2","100","4","1","5","1","1","0","1","0","0","1"
"2014",64519,"Bendigo Spirit","Spirit","away","Chelsea","Aubry","C",,"C. Aubry","","0","16:17","0","0","0","0","0","0","3","0","0","1","0","0","2","0","0","0","0","0","1","1","0","0","0","0","1","2","0"
"2014",64519,"Bendigo Spirit","Spirit","away","Sara","Blicavs","S",,"S. Blicavs","","1","32:49","13","0","0","2","2","5","12","41","0","0","0","5","12","41","3","4","75","6","0","6","2","4","1","0","0","3","4"
"2014",64519,"Bendigo Spirit","Spirit","away","Gabrielle","Richards","G",,"G. Richards","","1","34:10","21","0","4","0","14","9","16","56","0","0","0","9","16","56","3","3","100","7","6","13","3","2","0","2","2","3","2"
"2014",64519,"Bendigo Spirit","Spirit","away","Kelsey","Griffin","K",,"K. Griffin","","1","25:42","9","6","2","2","4","4","9","44","0","2","0","4","7","57","1","1","100","5","3","8","4","3","1","0","1","3","4"
"2014",64519,"Bendigo Spirit","Spirit","away","Jane","Chalmers","J",,"J. Chalmers","","0","10:09","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","0","0","1","1","0"
"2014",64521,"Bendigo Spirit","Spirit","home","Tessa","Lavey","T",,"T. Lavey","","1","18:33","4","0","0","0","0","2","4","50","0","0","0","2","4","50","0","0","0","1","0","1","3","0","0","0","0","0","0"
"2014",64521,"Bendigo Spirit","Spirit","home","Andrea","Wilson","A",,"A. Wilson","","0","02:47","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64521,"Bendigo Spirit","Spirit","home","Heather","Oliver","H",,"H. Oliver","","0","18:01","9","0","0","0","4","3","4","75","1","1","100","2","3","66","2","2","100","4","0","4","3","1","0","1","0","3","1"
"2014",64521,"Bendigo Spirit","Spirit","home","Madeleine","Garrick","M",,"M. Garrick","","0","11:53","7","0","0","0","0","2","5","40","2","4","50","0","1","0","1","2","50","1","0","1","0","0","0","1","0","3","1"
"2014",64521,"Bendigo Spirit","Spirit","home","Tayla","Roberts","T",,"T. Roberts","","0","05:53","2","0","0","0","0","1","1","100","0","0","0","1","1","100","0","0","0","0","1","1","0","1","0","1","0","2","0"
"2014",64521,"Bendigo Spirit","Spirit","home","Belinda","Snell","B",,"B. Snell","","1","23:09","16","6","6","0","2","6","12","50","4","9","44","2","3","66","0","0","0","2","0","2","7","3","2","1","0","1","2"
"2014",64521,"Bendigo Spirit","Spirit","home","Chelsea","Aubry","C",,"C. Aubry","","0","16:29","10","0","2","0","4","4","4","100","1","1","100","3","3","100","1","1","100","2","2","4","2","1","1","0","0","2","2"
"2014",64521,"Bendigo Spirit","Spirit","home","Sara","Blicavs","S",,"S. Blicavs","","1","21:31","13","4","0","0","6","5","15","33","0","2","0","5","13","38","3","3","100","4","3","7","5","1","0","0","3","0","2"
"2014",64521,"Bendigo Spirit","Spirit","home","Gabrielle","Richards","G",,"G. Richards","","1","26:18","20","0","4","0","18","10","10","100","0","0","0","10","10","100","0","1","0","3","3","6","0","0","0","0","0","2","3"
"2014",64521,"Bendigo Spirit","Spirit","home","Kelly","Wilson","K",,"K. Wilson","","0","11:20","3","0","0","0","2","1","4","25","0","3","0","1","1","100","1","1","100","1","1","2","3","1","0","0","0","1","1"
"2014",64521,"Bendigo Spirit","Spirit","home","Kelsey","Griffin","K",,"K. Griffin","","1","28:46","13","0","0","4","6","4","12","33","0","1","0","4","11","36","5","7","71","5","5","10","4","3","1","0","0","0","5"
"2014",64521,"Bendigo Spirit","Spirit","home","Jane","Chalmers","J",,"J. Chalmers","","0","15:14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","1","0","0","0","1","0"
"2014",64521,"Dandenong Rangers","Rangers","away","Tegan","Cunningham","T",,"T. Cunningham","","1","34:26","14","4","0","0","2","6","14","42","0","0","0","6","14","42","2","2","100","4","4","8","1","0","0","0","0","1","2"
"2014",64521,"Dandenong Rangers","Rangers","away","Annalise","Pickrel","A",,"A. Pickrel","","1","23:18","9","2","0","0","2","3","3","100","1","1","100","2","2","100","2","2","100","3","0","3","0","1","2","0","0","3","2"
"2014",64521,"Dandenong Rangers","Rangers","away","Aimie","Clydesdale","A",,"A. Clydesdale","","1","30:11","9","0","0","0","6","3","10","30","0","2","0","3","8","37","3","3","100","2","0","2","2","0","0","1","1","4","2"
