"season","page_id","team_name","team_short_name","home_away_flag","first_name","family_name","first_name_initial","family_name_initial","scoreboard_name","playing_position","starter","minutes","points","points_second_chance","points_fast_break","points_in_the_paint","field_goals_made","field_goals_attempted","field_goals_percentage","three_pointers_made","three_pointers_attempted","three_pointers_percentage","two_pointers_made","two_pointers_attempted","two_pointers_percentage","free_throws_made","free_throws_attempted","free_throws_percentage","rebounds_defensive","rebounds_offensive","rebounds_total","assists","turnovers","steals","blocks","blocks_received","fouls_personal","fouls_on","plus_minus"
"2016",311891,"Dandenong Rangers","Rangers","home","Sara","Blicavs","S","B","S. Blicavs","","1","36:35","24","0","2","2","10","19","52","1","4","25","9","15","60","3","4","75","4","0","4","2","5","0","0","0","4","4","-5"
"2016",311891,"Dandenong Rangers","Rangers","home","Natalie","Novosel","N","N","N. Novosel","","1","31:29","14","2","6","8","6","11","54","1","1","100","5","10","50","1","1","100","6","1","7","2","1","4","0","0","3","1","-8"
"2016",311891,"Dandenong Rangers","Rangers","home","Rosie","FADLJEVIC","R","F","R. FADLJEVIC","","0","08:15","0","0","0","0","0","3","0","0","0","0","0","3","0","0","0","0","0","1","1","0","0","1","0","0","1","0","-6"
"2016",311891,"Dandenong Rangers","Rangers","home","Ally","Malott","A","M","A. Malott","","0","22:12","9","2","0","0","3","7","42","1","2","50","2","5","40","2","2","100","2","2","4","3","0","0","0","1","5","1","-15"
"2016",311891,"Townsville Fire","Fire","away","Suzy","Batkovic","S","B","S. Batkovic","","1","37:05","26","2","1","14","10","16","62","2","3","66","8","13","61","4","4","100","9","2","11","4","2","0","0","0","3","5","27"
"2016",311891,"Townsville Fire","Fire","away","Mia","Murray","M","M","M. Murray","","1","35:10","20","2","0","2","6","12","50","4","8","50","2","4","50","4","4","100","6","1","7","6","4","0","0","1","3","4","27"
"2016",311891,"Townsville Fire","Fire","away","Jacqui","Zelenka","J","Z","J. Zelenka","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311891,"Townsville Fire","Fire","away","Darcee","Garbin","D","G","D. Garbin","","0","22:33","8","3","0","2","1","1","100","0","0","0","1","1","100","6","8","75","2","2","4","2","4","0","1","0","0","5","7"
"2016",311891,"Townsville Fire","Fire","away","Amy","Kame","A","K","A. Kame","","0","10:50","2","0","0","2","1","4","25","0","1","0","1","3","33","0","0","0","2","2","4","1","0","0","0","0","3","0","-7"
"2016",311891,"Townsville Fire","Fire","away","Chevannah","Paalvast","C","P","C. Paalvast","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311891,"Townsville Fire","Fire","away","Kelly","Wilson","K","W","K. Wilson","","1","37:50","3","0","0","0","1","9","11","1","3","33","0","6","0","0","2","0","3","2","5","7","3","1","0","0","2","2","8"
"2016",311891,"Townsville Fire","Fire","away","Micaela","Cocks","M","C","M. Cocks","","1","36:08","25","0","2","4","8","13","61","6","9","66","2","4","50","3","4","75","7","0","7","1","5","0","0","0","1","2","14"
"2016",311891,"Townsville Fire","Fire","away","Kayla","Standish","K","S","K. Standish","","1","20:21","8","2","0","6","3","5","60","0","0","0","3","5","60","2","2","100","2","1","3","1","1","1","0","0","2","3","-6"
"2016",311892,"Perth Lynx","Lynx","home","Tessa","Lavey","T","L","T. Lavey","","1","26:43","6","0","2","2","2","3","66","0","1","0","2","2","100","2","2","100","1","2","3","4","1","0","0","0","3","1","4"
"2016",311892,"Perth Lynx","Lynx","home","Antonia","Edmondson","A","E","A. Edmondson","","1","16:17","8","0","0","8","4","8","50","0","3","0","4","5","80","0","0","0","1","0","1","1","2","0","1","1","2","0","5"
"2016",311892,"Perth Lynx","Lynx","home","Brianna","Butler","B","B","B. Butler","","0","21:11","9","1","0","2","3","8","37","2","4","50","1","4","25","1","2","50","1","1","2","3","0","1","0","0","0","1","9"
"2016",311892,"Perth Lynx","Lynx","home","Natalie","Burton","N","B","N. Burton","","0","20:50","0","0","0","0","0","4","0","0","0","0","0","4","0","0","0","0","1","0","1","2","0","0","0","1","1","0","7"
"2016",311892,"Perth Lynx","Lynx","home","Carley","Mijovic","C","M","C. Mijovic","","1","30:10","14","5","0","4","5","12","41","3","6","50","2","6","33","1","2","50","5","1","6","2","3","1","3","1","4","2","6"
"2016",311892,"Perth Lynx","Lynx","home","Tahlia","Fejo","T","F","T. Fejo","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311892,"Perth Lynx","Lynx","home","Ashleigh","Grant","A","G","A. Grant","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311892,"Perth Lynx","Lynx","home","Sami","Whitcomb","S","W","S. Whitcomb","","1","33:12","27","3","0","8","10","17","58","6","10","60","4","7","57","1","2","50","6","1","7","5","1","4","0","0","3","6","18"
"2016",311892,"Perth Lynx","Lynx","home","Tenaya","Phillips","T","P","T. Phillips","","0","15:05","6","0","0","0","2","7","28","2","4","50","0","3","0","0","2","0","2","2","4","3","1","2","0","0","1","1","2"
"2016",311892,"Perth Lynx","Lynx","home","Kisha","Lee","K","L","K. Lee","","0","07:29","2","0","0","0","1","2","50","0","1","0","1","1","100","0","0","0","0","0","0","0","0","0","1","0","1","0","-2"
"2016",311892,"Perth Lynx","Lynx","home","Ruth","Hamblin","R","H","R. Hamblin","","1","28:59","12","6","0","12","6","9","66","0","0","0","6","9","66","0","0","0","4","6","10","0","3","1","1","0","1","2","11"
"2016",311892,"UC Capitals","Capitals","away","Mikaela","Ruef","M","R","M. Ruef","","1","29:52","10","2","0","6","4","8","50","0","1","0","4","7","57","2","5","40","6","6","12","1","3","0","1","0","2","6","-15"
"2016",311892,"UC Capitals","Capitals","away","Lauren","Mansfield","L","M","L. Mansfield","","1","29:37","19","2","2","4","8","14","57","3","5","60","5","9","55","0","0","0","3","2","5","6","5","1","0","0","3","1","-6"
"2016",311892,"UC Capitals","Capitals","away","Alice","Coddington","A","C","A. Coddington","","1","09:08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2016",311892,"UC Capitals","Capitals","away","Carly","Wilson","C","W","C. Wilson","","0","11:45","5","0","0","0","2","4","50","1","3","33","1","1","100","0","0","0","0","0","0","0","1","0","0","1","0","0","-3"
"2016",311892,"UC Capitals","Capitals","away","Kate","Gaze","K","G","K. Gaze","","0","21:36","5","2","0","0","2","8","25","1","4","25","1","4","25","0","0","0","2","0","2","1","0","0","0","1","0","0","-14"
"2016",311892,"UC Capitals","Capitals","away","Marianna","Tolo","M","T","M. Tolo","","1","35:28","17","0","0","12","6","13","46","0","0","0","6","13","46","5","6","83","5","1","6","4","1","0","1","1","1","4","-6"
"2016",311892,"UC Capitals","Capitals","away","Abigail","Wehrung","A","W","A. Wehrung","","1","29:07","7","0","0","2","2","8","25","1","2","50","1","6","16","2","2","100","4","0","4","1","1","2","1","2","2","3","-10"
"2016",311892,"UC Capitals","Capitals","away","Keely","Froling","K","F","K. Froling","","0","10:18","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","1","1","0","1","0","0","1","0","0","-4"
"2016",311892,"UC Capitals","Capitals","away","Maddison","Allen","M","A","M. Allen","","0","04:20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"2016",311892,"UC Capitals","Capitals","away","Jazmon","Gwathmey","J","G","J. Gwathmey","","0","18:44","9","2","4","6","4","8","50","0","1","0","4","7","57","1","1","100","2","1","3","1","3","1","0","0","3","2","-3"
"2016",311893,"Bendigo Spirit","Spirit","home","Blake","Dietrick","B","D","B. Dietrick","","0","22:53","12","0","0","4","4","6","66","2","3","66","2","3","66","2","2","100","0","1","1","5","1","1","0","0","2","1","-2"
"2016",311893,"Bendigo Spirit","Spirit","home","Andrea","Wilson","A","W","A. Wilson","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311893,"Bendigo Spirit","Spirit","home","Kerryn","Harrington","K","H","K. Harrington","","1","22:35","5","0","2","2","2","8","25","1","6","16","1","2","50","0","0","0","2","0","2","1","0","0","0","0","0","1","-10"
"2016",311893,"Bendigo Spirit","Spirit","home","Heather","OLIVER","H","O","H. OLIVER","","0","24:58","0","0","0","0","0","4","0","0","0","0","0","4","0","0","0","0","3","4","7","1","0","1","0","1","3","0","15"
"2016",311893,"Bendigo Spirit","Spirit","home","Nayo","Raincock-Ekunwe","N","R","N. Raincock-Ekunwe","","1","28:40","12","5","0","8","4","12","33","0","1","0","4","11","36","4","6","66","11","4","15","2","3","0","2","2","5","5","6"
"2016",311893,"Bendigo Spirit","Spirit","home","Ashleigh","Spencer","A","S","A. Spencer","","0","04:53","1","0","0","0","0","4","0","0","0","0","0","4","0","1","2","50","0","0","0","0","0","0","0","3","0","1","-5"
"2016",311893,"Bendigo Spirit","Spirit","home","Nadeen","Payne","N","P","N. Payne","","0","17:44","9","3","2","0","2","8","25","2","4","50","0","4","0","3","4","75","1","1","2","2","0","0","1","3","3","3","5"
"2016",311893,"Bendigo Spirit","Spirit","home","Molly","Mathews","M","M","M. Mathews","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311893,"Bendigo Spirit","Spirit","home","Gabrielle","Richards","G","R","G. Richards","","1","28:38","2","0","0","2","1","5","20","0","0","0","1","5","20","0","2","0","0","2","2","0","1","0","1","1","2","1","-16"
"2016",311893,"Bendigo Spirit","Spirit","home","Ebony","Rolph","E","R","E. Rolph","","0","00:01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"2016",311893,"Bendigo Spirit","Spirit","home","Ashleigh","KARAITIANA","A","K","A. KARAITIANA","","1","16:19","8","0","2","6","4","5","80","0","0","0","4","5","80","0","0","0","1","0","1","0","3","2","0","0","5","0","-15"
"2016",311893,"Bendigo Spirit","Spirit","home","Jane","Chalmers","J","C","J. Chalmers","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311893,"Bendigo Spirit","Spirit","home","Kelsey","Griffin","K","G","K. Griffin","","1","33:13","28","0","2","6","10","17","58","5","10","50","5","7","71","3","4","75","8","0","8","2","2","1","0","0","4","3","-6"
"2016",311893,"Bendigo Spirit","Spirit","home","Kara","Tessari","K","T","K. Tessari","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311893,"Townsville Fire","Fire","away","Natasha","Cloud","N","C","N. Cloud","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311893,"Townsville Fire","Fire","away","Ainsley","Walsh","A","W","A. Walsh","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311893,"Townsville Fire","Fire","away","Haylee","Andrews","H","A","H. Andrews","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311893,"Townsville Fire","Fire","away","Suzy","Batkovic","S","B","S. Batkovic","","1","38:55","31","2","2","16","11","21","52","0","1","0","11","20","55","9","10","90","6","1","7","4","3","1","4","1","4","6","5"
"2016",311893,"Townsville Fire","Fire","away","Mia","Murray","M","M","M. Murray","","1","36:26","22","0","4","8","7","12","58","3","6","50","4","6","66","5","8","62","4","0","4","3","2","1","0","0","2","7","3"
"2016",311893,"Townsville Fire","Fire","away","Jacqui","Zelenka","J","Z","J. Zelenka","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311893,"Townsville Fire","Fire","away","Darcee","Garbin","D","G","D. Garbin","","0","30:50","12","0","0","4","4","7","57","2","3","66","2","4","50","2","3","66","4","1","5","1","1","1","3","1","1","2","8"
"2016",311893,"Townsville Fire","Fire","away","Amy","Kame","A","K","A. Kame","","0","21:28","5","0","0","0","1","4","25","1","3","33","0","1","0","2","2","100","1","1","2","2","2","2","0","0","0","4","11"
"2016",311893,"Townsville Fire","Fire","away","Chevannah","Paalvast","C","P","C. Paalvast","","0","00:22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"2016",311893,"Townsville Fire","Fire","away","Kelly","Wilson","K","W","K. Wilson","","1","36:41","9","0","0","4","3","6","50","0","0","0","3","6","50","3","4","75","8","1","9","6","2","0","2","1","4","3","4"
"2016",311893,"Townsville Fire","Fire","away","Micaela","Cocks","M","C","M. Cocks","","1","25:23","2","0","0","0","0","4","0","0","2","0","0","2","0","2","2","100","1","0","1","1","0","0","0","0","2","2","0"
"2016",311893,"Townsville Fire","Fire","away","Kayla","Standish","K","S","K. Standish","","1","09:50","2","0","0","2","1","2","50","0","0","0","1","2","50","0","0","0","2","0","2","0","3","0","1","0","2","0","-5"
"2016",311894,"Melbourne Boomers","Boomers","home","Tegan","Cunningham","T","C","T. Cunningham","","0","19:31","6","2","0","2","3","7","42","0","1","0","3","6","50","0","0","0","4","1","5","0","1","0","0","0","4","2","4"
"2016",311894,"Melbourne Boomers","Boomers","home","Jessica","Bygate","J","B","J. Bygate","","0","04:31","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","2","0","2","0","0","0","0","0","0","0","3"
"2016",311894,"Melbourne Boomers","Boomers","home","Brittany","Smart","B","S","B. Smart","","0","24:46","11","0","0","4","3","7","42","1","2","50","2","5","40","4","6","66","2","1","3","0","2","2","1","0","1","4","7"
"2016",311894,"Melbourne Boomers","Boomers","home","Rebecca","Cole","R","C","R. Cole","","1","25:29","10","2","0","4","2","8","25","0","0","0","2","8","25","6","6","100","4","2","6","2","5","1","0","1","1","4","-3"
"2016",311894,"Melbourne Boomers","Boomers","home","Kasey","Burton","K","B","K. Burton","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016",311894,"Melbourne Boomers","Boomers","home","Rebecca","Ott","R","O","R. Ott","","0","04:07","2","0","0","2","1","1","100","0","0","0","1","1","100","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"2016",311894,"Melbourne Boomers","Boomers","home","Olivia","Thompson","O","T","O. Thompson","","1","17:22","2","0","0","2","1","6","16","0","0","0","1","6","16","0","0","0","7","0","7","1","0","1","1","2","2","3","-10"
"2016",311894,"Melbourne Boomers","Boomers","home","Monique","Conti","M","C","M. Conti","","0","13:51","5","5","0","2","2","3","66","1","1","100","1","2","50","0","0","0","0","1","1","2","4","0","0","0","1","0","0"
"2016",311894,"Melbourne Boomers","Boomers","home","Kalisha","Keane","K","K","K. Keane","","1","24:53","4","2","0","0","2","8","25","0","2","0","2","6","33","0","0","0","3","1","4","4","1","1","0","0","4","0","-9"
"2016",311894,"Melbourne Boomers","Boomers","home","Madeleine","Garrick","M","G","M. Garrick","","1","25:28","16","0","2","2","5","12","41","2","6","33","3","6","50","4","4","100","2","0","2","2","0","1","0","0","3","2","-4"
"2016",311894,"Melbourne Boomers","Boomers","home","Kelly","Bowen","K","B","K. Bowen","","0","17:51","3","0","0","0","1","3","33","1","1","100","0","2","0","0","0","0","3","0","3","1","0","0","0","0","2","0","-4"
"2016",311894,"Melbourne Boomers","Boomers","home","Alice","Kunek","A","K","A. Kunek","","1","22:05","8","0","0","6","3","9","33","0","2","0","3","7","42","2","2","100","2","0","2","1","0","0","0","0","3","1","-7"
"2016",311894,"Sydney Uni Flames","Flames","away","Lauren","Nicholson","L","N","L. Nicholson","","0","14:11","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","2","0","2","0","1","0","0","0","1","0","-3"
"2016",311894,"Sydney Uni Flames","Flames","away","Tahlia","TUPAEA","T","T","T. TUPAEA","","0","19:44","2","0","0","0","1","5","20","0","0","0","1","5","20","0","0","0","2","0","2","1","0","1","1","0","4","1","-5"
"2016",311894,"Sydney Uni Flames","Flames","away","Jennifer","Hamson","J","H","J. Hamson","","1","23:58","10","2","0","6","5","12","41","0","0","0","5","12","41","0","0","0","4","3","7","1","0","0","2","0","2","0","8"
"2016",311894,"Sydney Uni Flames","Flames","away","Leilani","Mitchell","L","M","L. Mitchell","","1","37:07","8","2","0","4","2","9","22","0","4","0","2","5","40","4","4","100","3","1","4","7","3","2","0","0","1","2","9"
"2016",311894,"Sydney Uni Flames","Flames","away","Alex","Wilson","A","W","A. Wilson","","1","29:20","8","0","1","4","3","11","27","0","5","0","3","6","50","2","3","66","4","1","5","2","0","0","0","1","1","4","8"
"2016",311894,"Sydney Uni Flames","Flames","away","Shanae","Greaves","S","G","S. Greaves","","0","04:31","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","-2"
"2016",311894,"Sydney Uni Flames","Flames","away","Carly","BOAG","C","B","C. BOAG","","0","12:44","6","0","0","2","2","4","50","0","0","0","2","4","50","2","2","100","2","0","2","2","2","2","0","0","0","1","-6"
"2016",311894,"Sydney Uni Flames","Flames","away","Belinda","Snell","B","S","B. Snell","","1","24:44","10","2","0","2","2","5","40","1","3","33","1","2","50","5","5","100","3","0","3","2","1","1","0","0","4","2","7"
"2016",311894,"Sydney Uni Flames","Flames","away","Asia","Taylor","A","T","A. Taylor","","1","29:52","28","2","6","14","9","15","60","1","1","100","8","14","57","9","14","64","11","4","15","0","3","2","0","1","2","11","11"
"2016",311894,"Sydney Uni Flames","Flames","away","Sarah","Graham","S","G","S. Graham","","0","03:45","0","0","0","0","0","2","0","0","1","0","0","1","0","0","0","0","0","1","1","0","1","1","0","0","0","0","-2"
"2016",311895,"Townsville Fire","Fire","home","Natasha","Cloud","N","C","N. Cloud","","0","14:34","0","0","0","0","0","3","0","0","2","0","0","1","0","0","0","0","2","0","2","0","0","0","0","0","2","0","-7"
"2016",311895,"Townsville Fire","Fire","home","Ainsley","Walsh","A","W","A. Walsh","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
